Player_ID,Name,Season,Season_Type,Age,Height_in_Inches,Weight_in_Pounds,Position,Games_Played,Minutes_Played,Field_Goals_Attempted,3_Point_Field_Goals_Attempted,Free_Throws_Attempted,Rebounds,Assists,Turnovers,Steals,Blocks,Personal_Fouls,Number_of_Ankle_Injuries,Number_of_Pectoral_Injuries,Number_of_Toe_Injuries,Number_of_Back_Injuries,Number_of_Knee_Injuries,Number_of_Finger_Injuries,Number_of_Hamstring_Injuries,Number_of_Groin_Injuries,Number_of_Nose_Injuries,Number_of_Wrist_Injuries,Number_of_Illnesses,Number_of_Thoracic_Injuries,Number_of_Abdominal_Injuries,Number_of_Adductor_Injuries,Number_of_Foot_Injuries,Number_of_Calf_Injuries,Number_of_Shoulder_Injuries,Number_of_Hip_Injuries,Number_of_Concussions,Number_of_Neck_Injuries,Number_of_Mouth_Injuries,Number_of_Quadriceps_Injuries,Number_of_Elbow_Injuries,Number_of_Achilles_Injuries,Number_of_Oblique_Injuries,Number_of_Eye_Injuries,Minutes_per_game,FG_Attempts_per_game,Rebounds_per_game,Assists_per_game,Turnovers_per_game,Steals_per_game,Blocks_per_game,Fouls_per_game,Cumulative_Load,Total_Injuries,Risk_Level
202693,Markieff Morris,2015,Preseason,26,81,245,Forward,6,138,64,17,20,24,14,13,1,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,10.666666666666666,4.0,2.3333333333333335,2.1666666666666665,0.16666666666666666,1.0,3.0,138.0,0,Low
203458,Alex Len,2015,Preseason,23,84,250,Center,5,99,39,0,12,30,4,8,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,7.8,6.0,0.8,1.6,0.4,1.6,2.6,99.0,0,Low
2544,LeBron James,2015,Regular,30,81,250,Forward,76,2709,1416,282,491,565,514,249,104,49,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.64473684210526,18.63157894736842,7.434210526315789,6.7631578947368425,3.276315789473684,1.368421052631579,0.6447368421052632,1.881578947368421,2709.0,0,Low
202693,Markieff Morris,2015,Regular,26,81,245,Forward,64,1629,718,155,147,352,124,135,58,34,184,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25.453125,11.21875,5.5,1.9375,2.109375,0.90625,0.53125,2.875,1629.0,4,Medium
203458,Alex Len,2015,Regular,23,84,250,Center,78,1821,624,7,239,594,97,145,38,62,230,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.346153846153847,8.0,7.615384615384615,1.2435897435897436,1.858974358974359,0.48717948717948717,0.7948717948717948,2.948717948717949,1821.0,2,Low-Medium
2544,LeBron James,2015,Playoffs,30,81,250,Forward,21,822,417,94,124,200,160,75,49,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.142857142857146,19.857142857142858,9.523809523809524,7.619047619047619,3.5714285714285716,2.3333333333333335,1.2857142857142858,2.5714285714285716,822.0000000000001,0,Low
2544,LeBron James,2016,Preseason,31,81,250,Forward,3,56,25,2,9,10,10,4,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.666666666666668,8.333333333333334,3.3333333333333335,3.3333333333333335,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,56.0,0,Low
202693,Markieff Morris,2016,Preseason,27,81,245,Forward,5,117,51,12,5,21,12,8,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,10.2,4.2,2.4,1.6,0.8,0.6,3.0,117.0,0,Low
203458,Alex Len,2016,Preseason,24,84,250,Center,5,108,42,0,30,32,4,9,3,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,8.4,6.4,0.8,1.8,0.6,1.2,4.2,108.0,0,Low
1627827,Dorian Finney-Smith,2016,Preseason,24,79,220,Forward,7,105,26,15,8,21,5,2,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,3.7142857142857144,3.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.5714285714285714,1.0,105.0,0,Low
2544,LeBron James,2016,Regular,31,81,250,Forward,74,2795,1344,342,531,639,646,303,92,44,134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.770270270270274,18.16216216216216,8.635135135135135,8.72972972972973,4.094594594594595,1.2432432432432432,0.5945945945945946,1.8108108108108107,2795.0000000000005,0,Low
202693,Markieff Morris,2016,Regular,27,81,245,Forward,76,2374,889,196,215,493,126,129,82,42,254,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,31.236842105263158,11.697368421052632,6.4868421052631575,1.6578947368421053,1.6973684210526316,1.0789473684210527,0.5526315789473685,3.3421052631578947,2374.0,3,Low-Medium
203458,Alex Len,2016,Regular,24,84,250,Center,77,1560,463,12,208,510,44,102,38,98,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20.25974025974026,6.012987012987013,6.623376623376624,0.5714285714285714,1.3246753246753247,0.4935064935064935,1.2727272727272727,3.142857142857143,1560.0,2,Low-Medium
1627827,Dorian Finney-Smith,2016,Regular,24,79,220,Forward,81,1642,333,191,61,222,67,45,52,25,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.271604938271604,4.111111111111111,2.740740740740741,0.8271604938271605,0.5555555555555556,0.6419753086419753,0.30864197530864196,1.5432098765432098,1642.0,0,Low
2544,LeBron James,2016,Playoffs,31,81,250,Forward,18,744,384,107,162,164,141,72,35,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.333333333333336,21.333333333333332,9.11111111111111,7.833333333333333,4.0,1.9444444444444444,1.2777777777777777,2.388888888888889,744.0,0,Low
202693,Markieff Morris,2016,Playoffs,27,81,245,Forward,13,373,145,38,31,83,22,21,12,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.692307692307693,11.153846153846153,6.384615384615385,1.6923076923076923,1.6153846153846154,0.9230769230769231,1.3076923076923077,3.5384615384615383,373.0,0,Low
2544,LeBron James,2017,Preseason,32,81,250,Forward,1,30,13,3,1,5,3,8,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,13.0,5.0,3.0,8.0,1.0,1.0,4.0,30.0,0,Low
203458,Alex Len,2017,Preseason,25,84,250,Center,5,126,38,0,33,38,2,7,6,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,7.6,7.6,0.4,1.4,1.2,2.8,2.8,126.0,0,Low
